AMDPROFILER POWER PROFILE REPORT

AMDuProfCLI.exe Version 5.2.431.0,

PROFILE DETAILS
CPU Details:,Family(0x19) Model(0x44)
Sampling Interval:,100 milli-seconds
Profile Start Time:,May-17-2026_00-39-58,
Profile Duration:,60 seconds

PROFILED COUNTERS
COUNTER ID,NAME,CATEGORY,UNIT,DESCRIPTION
36.,socket0-package-power,Power,W,Socket0-Average Package Power reported in Watts.
38.,core0-power,Power,W,Core0-Average Power reported in Watts.
40.,core1-power,Power,W,Core1-Average Power reported in Watts.
42.,core2-power,Power,W,Core2-Average Power reported in Watts.
44.,core3-power,Power,W,Core3-Average Power reported in Watts.
46.,core4-power,Power,W,Core4-Average Power reported in Watts.
48.,core5-power,Power,W,Core5-Average Power reported in Watts.

PROFILE RECORDS
RecordId,Timestamp,socket0-package-power,core0-power,core1-power,core2-power,core3-power,core4-power,core5-power
103,0:40:9:446,   14.35,    1.48,    1.31,    0.22,    1.40,    0.98,    0.03
104,0:40:9:555,   16.33,    1.69,    1.60,    1.31,    1.49,    1.41,    0.65
105,0:40:9:663,   17.72,    1.57,    1.54,    1.46,    1.56,    1.24,    1.47
106,0:40:9:770,   16.66,    1.51,    1.53,    1.51,    1.60,    1.58,    0.02
107,0:40:9:880,   18.07,    1.71,    1.84,    1.56,    1.72,    1.69,    0.02
108,0:40:9:986,   16.53,    1.66,    1.55,    0.77,    1.57,    1.30,    0.01
109,0:40:10:093,   17.61,    1.70,    1.83,    1.44,    1.89,    1.71,    0.04
110,0:40:10:202,   16.38,    1.31,    1.53,    1.29,    1.54,    1.21,    0.03
111,0:40:10:309,   16.45,    1.53,    1.34,    1.20,    1.27,    1.25,    0.01
112,0:40:10:409,   15.61,    1.22,    1.71,    1.50,    1.67,    1.30,    0.03
113,0:40:10:515,   17.91,    1.83,    1.94,    1.84,    1.92,    1.83,    0.43
114,0:40:10:615,   20.94,    2.05,    2.30,    1.95,    2.15,    2.09,    1.88
115,0:40:10:716,   18.03,    1.50,    1.55,    1.28,    1.52,    1.11,    0.45
116,0:40:10:824,   15.51,    1.24,    1.79,    1.41,    1.43,    1.31,    0.03
117,0:40:10:932,   17.45,    1.67,    1.52,    1.14,    1.37,    1.30,    0.01
118,0:40:11:032,   15.39,    1.27,    1.45,    1.06,    1.78,    1.41,    0.01
119,0:40:11:140,   16.16,    1.30,    1.28,    1.11,    1.27,    1.09,    0.01
120,0:40:11:249,   13.44,    0.93,    1.12,    1.02,    0.98,    0.89,    0.03
121,0:40:11:355,   14.11,    1.05,    1.22,    1.04,    1.17,    1.02,    0.01
122,0:40:11:457,   14.61,    1.29,    1.62,    0.04,    1.65,    1.45,    0.01
123,0:40:11:563,   15.22,    1.52,    1.68,    0.02,    1.67,    1.51,    0.10
124,0:40:11:663,   15.11,    1.41,    1.70,    0.01,    1.72,    1.47,    0.01
125,0:40:11:770,   15.34,    1.50,    1.56,    0.03,    1.50,    1.37,    0.03
126,0:40:11:871,   14.78,    1.23,    1.86,    1.09,    1.43,    1.37,    0.02
127,0:40:11:978,   15.33,    1.34,    1.11,    0.92,    1.17,    1.02,    0.01
128,0:40:12:087,   14.29,    1.12,    1.32,    0.01,    1.50,    1.17,    0.01
129,0:40:12:195,   14.62,    1.48,    1.40,    0.63,    1.41,    1.13,    0.01
130,0:40:12:302,   14.13,    1.06,    1.11,    0.92,    1.04,    1.06,    0.03
131,0:40:12:411,   14.33,    1.10,    1.21,    1.19,    1.35,    1.16,    0.01
132,0:40:12:520,   15.38,    1.23,    2.26,    1.33,    1.54,    1.33,    0.01
133,0:40:12:628,   17.59,    1.38,    1.18,    0.93,    1.19,    0.99,    1.05
134,0:40:12:735,   14.74,    1.17,    1.27,    0.49,    1.49,    1.12,    0.96
135,0:40:12:835,   14.83,    1.13,    1.93,    0.33,    1.72,    1.71,    0.02
136,0:40:12:943,   16.19,    1.56,    1.34,    1.34,    1.19,    1.39,    0.01
137,0:40:13:047,   15.05,    1.15,    1.31,    1.19,    1.36,    1.27,    0.01
138,0:40:13:155,   15.04,    1.18,    1.17,    1.01,    1.12,    1.09,    0.01
139,0:40:13:263,   13.99,    1.18,    1.30,    0.14,    1.21,    1.39,    0.05
140,0:40:13:370,   14.08,    1.24,    1.54,    0.73,    1.40,    1.37,    0.02
141,0:40:13:477,   16.53,    1.63,    1.86,    1.79,    1.81,    1.97,    0.02
142,0:40:13:586,   18.00,    1.80,    1.61,    1.33,    1.51,    1.58,    0.06
143,0:40:13:694,   16.62,    1.32,    1.34,    1.21,    1.32,    1.45,    0.02
144,0:40:13:800,   16.04,    1.28,    2.46,    0.94,    2.26,    1.34,    0.01
145,0:40:13:909,   17.26,    1.74,    2.61,    0.46,    2.05,    1.69,    0.03
146,0:40:14:016,   17.44,    1.65,    1.66,    0.90,    1.38,    0.97,    0.02
147,0:40:14:124,   14.72,    1.08,    1.28,    0.02,    1.29,    1.14,    0.02
148,0:40:14:233,   12.73,    1.03,    1.16,    0.01,    1.00,    0.84,    0.01
149,0:40:14:341,   12.50,    0.97,    1.22,    0.01,    1.15,    1.01,    0.01
150,0:40:14:448,   13.13,    0.93,    1.31,    0.03,    1.37,    1.44,    0.03
151,0:40:14:558,   15.22,    1.54,    1.31,    0.15,    1.42,    1.29,    0.06
152,0:40:14:666,   13.74,    1.08,    0.98,    0.74,    1.01,    0.78,    0.01
153,0:40:14:775,   12.95,    0.84,    1.05,    0.30,    1.09,    1.00,    0.01
154,0:40:14:883,   12.93,    1.06,    1.32,    0.01,    1.62,    1.21,    0.01
155,0:40:14:991,   13.26,    1.05,    1.43,    0.01,    1.27,    1.03,    0.03
156,0:40:15:099,   13.53,    1.21,    1.02,    0.03,    1.01,    0.91,    0.01
157,0:40:15:207,   12.00,    1.07,    1.33,    0.68,    1.29,    1.04,    0.04
158,0:40:15:315,   15.08,    1.18,    1.05,    0.73,    1.08,    0.70,    0.01
159,0:40:15:415,   12.89,    1.00,    1.65,    0.01,    1.70,    0.59,    0.02
160,0:40:15:524,   14.68,    1.54,    1.63,    0.01,    1.52,    1.26,    0.01
161,0:40:15:631,   14.88,    1.33,    1.27,    0.70,    1.43,    1.03,    0.09
162,0:40:15:738,   13.92,    1.03,    1.07,    0.69,    1.28,    0.90,    0.01
163,0:40:15:838,   13.63,    1.18,    2.02,    0.99,    1.41,    1.09,    0.03
164,0:40:15:944,   15.47,    1.23,    1.09,    0.59,    1.19,    1.05,    0.01
165,0:40:16:051,   12.36,    0.88,    1.12,    0.01,    1.06,    1.02,    0.01
166,0:40:16:160,   12.64,    1.06,    1.12,    0.01,    1.16,    0.92,    0.02
167,0:40:16:260,   13.00,    1.03,    1.74,    0.02,    1.53,    0.58,    0.02
168,0:40:16:368,   14.19,    1.52,    1.80,    0.02,    1.81,    1.43,    0.02
169,0:40:16:476,   15.73,    1.67,    1.93,    0.78,    1.68,    1.37,    0.01
170,0:40:16:576,   16.68,    1.59,    2.78,    1.72,    2.10,    1.77,    0.47
171,0:40:16:683,   19.64,    1.92,    2.60,    1.70,    2.31,    2.04,    1.63
172,0:40:16:790,   20.50,    2.10,    2.16,    1.82,    2.20,    1.92,    1.34
173,0:40:16:897,   20.78,    2.40,    2.18,    2.08,    2.06,    2.17,    1.68
174,0:40:17:005,   21.81,    2.52,    2.66,    2.56,    2.91,    2.65,    2.16
175,0:40:17:113,   23.61,    2.85,    3.16,    2.82,    3.10,    2.80,    2.66
176,0:40:17:220,   23.15,    2.56,    2.30,    1.00,    2.68,    1.22,    1.29
177,0:40:17:328,   18.85,    1.56,    1.85,    0.35,    2.46,    0.42,    0.55
178,0:40:17:435,   15.73,    1.57,    1.79,    0.77,    1.91,    1.68,    0.02
179,0:40:17:542,   17.95,    1.99,    1.69,    0.98,    1.50,    1.28,    0.01
180,0:40:17:651,   14.94,    1.15,    1.01,    0.87,    0.97,    1.09,    0.05
181,0:40:17:759,   13.07,    0.92,    1.18,    0.35,    1.06,    0.95,    0.01
182,0:40:17:868,   12.89,    1.08,    1.68,    0.02,    1.39,    1.24,    0.04
183,0:40:17:975,   15.09,    1.39,    1.36,    0.34,    1.18,    0.91,    0.01
184,0:40:18:084,   14.17,    1.19,    1.30,    0.81,    1.13,    0.97,    0.03
185,0:40:18:191,   13.57,    0.99,    1.10,    0.68,    0.93,    1.06,    0.02
186,0:40:18:298,   13.01,    0.93,    1.11,    0.31,    1.03,    1.06,    0.02
187,0:40:18:405,   12.67,    0.97,    1.30,    0.01,    1.16,    1.26,    0.01
188,0:40:18:514,   13.90,    1.07,    1.61,    0.05,    1.53,    1.48,    0.03
189,0:40:18:619,   15.10,    1.47,    1.21,    0.84,    1.32,    0.95,    0.07
190,0:40:18:721,   13.83,    0.96,    1.13,    0.56,    1.37,    0.92,    0.02
191,0:40:18:828,   12.56,    1.06,    1.25,    0.02,    1.32,    1.18,    0.02
192,0:40:18:934,   14.43,    1.24,    1.39,    0.54,    1.46,    1.10,    0.02
193,0:40:19:040,   13.66,    1.10,    1.35,    0.98,    1.30,    1.01,    0.01
194,0:40:19:148,   14.43,    1.24,    1.25,    0.01,    1.09,    0.91,    0.02
195,0:40:19:255,   12.57,    0.92,    1.15,    0.02,    1.17,    1.11,    0.01
196,0:40:19:363,   13.26,    1.12,    1.10,    0.01,    1.24,    0.95,    0.01
197,0:40:19:471,   12.60,    1.04,    1.60,    0.65,    1.58,    1.26,    0.01
198,0:40:19:580,   16.07,    1.56,    1.33,    1.12,    1.43,    1.20,    1.02
199,0:40:19:688,   15.07,    0.96,    1.11,    0.83,    0.92,    0.96,    1.18
200,0:40:19:795,   14.00,    1.02,    1.43,    0.07,    1.27,    1.34,    0.01
201,0:40:19:895,   14.14,    1.32,    1.41,    0.91,    1.68,    1.20,    0.02
202,0:40:19:995,   15.46,    1.10,    1.33,    0.74,    1.16,    0.77,    0.01
203,0:40:20:104,   13.40,    0.94,    1.06,    0.01,    1.05,    0.83,    0.03
204,0:40:20:205,   12.37,    1.00,    1.29,    0.04,    1.58,    1.27,    0.03
205,0:40:20:305,   13.55,    1.18,    1.40,    0.02,    1.21,    1.05,    0.01
206,0:40:20:412,   12.78,    0.94,    1.37,    0.01,    1.26,    1.18,    0.02
207,0:40:20:521,   13.46,    1.27,    1.55,    0.72,    1.24,    1.05,    0.03
208,0:40:20:630,   14.92,    1.73,    1.62,    1.53,    1.46,    1.28,    0.40
209,0:40:20:730,   16.60,    1.49,    1.21,    0.64,    1.07,    0.58,    1.05
210,0:40:20:838,   13.23,    0.82,    1.54,    0.07,    1.74,    0.67,    0.21
211,0:40:20:946,   14.82,    1.41,    1.30,    0.02,    1.46,    1.08,    0.02
212,0:40:21:047,   13.60,    1.31,    1.48,    0.02,    1.37,    0.77,    0.01
213,0:40:21:155,   12.78,    1.18,    1.25,    0.01,    1.11,    1.06,    0.01
214,0:40:21:261,   12.63,    0.95,    1.22,    0.01,    1.12,    1.05,    0.01
215,0:40:21:369,   12.79,    1.02,    1.20,    0.01,    1.20,    0.51,    0.01
216,0:40:21:476,   12.90,    1.39,    1.65,    0.05,    1.98,    0.85,    0.04
217,0:40:21:583,   16.00,    1.77,    1.73,    0.02,    1.39,    1.34,    0.06
218,0:40:21:690,   14.05,    1.31,    1.36,    0.01,    1.15,    1.04,    0.01
219,0:40:21:797,   12.92,    1.08,    1.57,    0.03,    1.87,    1.40,    0.01
220,0:40:21:905,   15.31,    1.59,    2.08,    0.33,    1.96,    1.89,    0.04
221,0:40:22:013,   18.14,    2.03,    2.72,    1.60,    2.59,    1.62,    0.02
222,0:40:22:122,   19.02,    2.17,    2.83,    0.73,    3.01,    1.68,    0.02
223,0:40:22:230,   17.83,    1.86,    2.56,    0.11,    2.68,    1.90,    0.05
224,0:40:22:330,   16.85,    1.89,    1.24,    1.02,    1.30,    0.76,    0.01
225,0:40:22:438,   12.95,    0.96,    1.49,    1.21,    1.38,    1.17,    0.01
226,0:40:22:546,   16.05,    1.26,    1.67,    1.40,    1.61,    1.03,    0.01
227,0:40:22:655,   14.88,    1.17,    1.13,    0.10,    1.17,    1.01,    0.05
228,0:40:22:762,   13.19,    1.10,    1.41,    0.02,    1.40,    0.71,    0.02
229,0:40:22:870,   13.22,    1.24,    1.75,    0.01,    1.49,    0.33,    0.01
230,0:40:22:979,   14.15,    1.47,    1.30,    0.02,    1.27,    1.27,    0.01
231,0:40:23:087,   14.03,    1.26,    1.60,    0.01,    1.50,    0.34,    0.01
232,0:40:23:195,   13.01,    1.29,    1.42,    0.01,    1.48,    0.00,    0.00
233,0:40:23:301,   12.34,    1.45,    1.52,    0.05,    1.28,    0.17,    0.05
234,0:40:23:402,   12.68,    1.20,    1.39,    0.02,    1.33,    1.22,    0.01
235,0:40:23:511,   14.34,    1.32,    1.56,    0.02,    1.32,    1.22,    0.01
236,0:40:23:619,   13.61,    1.15,    1.41,    0.02,    1.28,    1.13,    0.05
237,0:40:23:726,   13.65,    1.13,    1.81,    0.01,    1.81,    1.23,    0.01
238,0:40:23:834,   14.59,    1.35,    1.17,    0.02,    1.18,    1.08,    0.02
239,0:40:23:941,   13.73,    1.16,    1.43,    0.02,    1.63,    1.27,    0.02
240,0:40:24:047,   13.34,    1.23,    1.38,    0.01,    1.48,    0.01,    0.01
241,0:40:24:155,   12.77,    1.33,    1.54,    0.01,    1.35,    0.00,    0.00
242,0:40:24:262,   14.39,    1.70,    2.53,    0.74,    2.56,    2.04,    0.06
243,0:40:24:370,   19.22,    2.06,    1.68,    1.39,    2.32,    1.37,    1.29
244,0:40:24:479,   19.67,    2.03,    1.57,    1.45,    1.68,    1.36,    1.68
245,0:40:24:586,   18.47,    1.82,    1.74,    1.53,    1.88,    1.69,    1.49
246,0:40:24:694,   17.12,    1.62,    1.01,    0.76,    1.08,    0.76,    1.01
247,0:40:24:801,   15.31,    1.32,    1.25,    0.98,    1.26,    0.91,    1.24
248,0:40:24:901,   14.41,    1.23,    1.17,    0.74,    1.47,    0.78,    1.27
249,0:40:25:009,   14.44,    1.03,    1.09,    0.90,    1.13,    0.73,    0.01
250,0:40:25:116,   13.24,    0.95,    1.32,    0.46,    1.12,    0.33,    0.02
251,0:40:25:222,   12.00,    1.16,    1.36,    0.03,    1.23,    0.02,    0.02
252,0:40:25:329,   12.87,    1.30,    1.51,    0.03,    1.54,    1.00,    0.03
253,0:40:25:436,   13.31,    1.07,    1.50,    0.02,    1.46,    1.20,    0.02
254,0:40:25:543,   14.96,    1.54,    1.38,    0.01,    1.51,    1.30,    0.01
255,0:40:25:651,   13.59,    1.25,    1.39,    0.02,    1.23,    1.07,    0.04
256,0:40:25:756,   17.00,    1.98,    2.33,    1.72,    2.06,    2.06,    0.59
257,0:40:25:864,   14.70,    1.16,    1.35,    0.77,    0.91,    0.71,    0.80
258,0:40:25:973,   15.21,    1.18,    1.62,    1.04,    1.39,    1.14,    0.00
259,0:40:26:079,   14.01,    0.93,    1.06,    0.24,    1.15,    0.89,    0.00
260,0:40:26:187,   12.33,    1.04,    1.07,    0.01,    1.11,    0.83,    0.00
261,0:40:26:295,   12.61,    1.00,    1.39,    0.05,    1.95,    1.31,    0.06
262,0:40:26:404,   16.78,    1.58,    1.33,    1.10,    1.80,    1.29,    0.39
263,0:40:26:504,   15.16,    1.07,    1.50,    0.87,    1.55,    1.08,    1.44
264,0:40:26:611,   15.87,    1.11,    1.41,    1.21,    1.51,    1.22,    1.34
265,0:40:26:715,   18.16,    1.75,    1.80,    1.52,    1.97,    1.65,    1.26
266,0:40:26:820,   18.73,    1.83,    2.22,    2.12,    2.36,    2.02,    0.92
267,0:40:26:929,   21.46,    2.45,    1.79,    1.40,    1.86,    1.38,    1.26
268,0:40:27:037,   19.89,    2.13,    2.64,    2.50,    2.36,    2.64,    2.09
269,0:40:27:144,   22.42,    2.74,    2.93,    2.66,    3.02,    2.73,    2.28
270,0:40:27:251,   18.62,    1.93,    1.14,    0.95,    1.15,    0.90,    0.16
271,0:40:27:360,   13.14,    0.96,    0.94,    0.57,    0.92,    0.78,    0.04
272,0:40:27:467,   13.53,    1.31,    1.73,    0.01,    1.55,    1.39,    0.01
273,0:40:27:576,   14.51,    1.35,    1.53,    0.03,    1.44,    1.26,    0.01
274,0:40:27:685,   12.86,    1.37,    1.40,    0.01,    1.23,    0.24,    0.04
275,0:40:27:793,   13.17,    1.20,    1.31,    0.01,    1.50,    1.28,    0.01
276,0:40:27:898,   13.01,    1.30,    1.64,    0.01,    1.55,    0.39,    0.00
277,0:40:28:007,   14.02,    1.47,    1.58,    0.01,    1.65,    1.33,    0.00
278,0:40:28:116,   13.38,    1.20,    1.49,    0.04,    1.28,    1.02,    0.02
279,0:40:28:224,   12.29,    1.24,    1.40,    0.00,    1.36,    0.00,    0.00
280,0:40:28:333,   12.72,    1.49,    1.72,    0.05,    1.53,    0.29,    0.05
281,0:40:28:440,   13.79,    1.25,    1.31,    0.01,    1.41,    1.30,    0.00
