AMDPROFILER POWER PROFILE REPORT

AMDuProfCLI.exe Version 5.2.431.0,

PROFILE DETAILS
CPU Details:,Family(0x19) Model(0x44)
Sampling Interval:,100 milli-seconds
Profile Start Time:,May-19-2026_16-14-17,
Profile Duration:,120 seconds

PROFILED COUNTERS
COUNTER ID,NAME,CATEGORY,UNIT,DESCRIPTION
36.,socket0-package-power,Power,W,Socket0-Average Package Power reported in Watts.
38.,core0-power,Power,W,Core0-Average Power reported in Watts.
40.,core1-power,Power,W,Core1-Average Power reported in Watts.
42.,core2-power,Power,W,Core2-Average Power reported in Watts.
44.,core3-power,Power,W,Core3-Average Power reported in Watts.
46.,core4-power,Power,W,Core4-Average Power reported in Watts.
48.,core5-power,Power,W,Core5-Average Power reported in Watts.

PROFILE RECORDS
RecordId,Timestamp,socket0-package-power,core0-power,core1-power,core2-power,core3-power,core4-power,core5-power
133,16:14:31:194,   18.66,    1.83,    2.31,    1.34,    2.20,    1.24,    1.62
134,16:14:31:298,   18.29,    1.79,    2.19,    0.98,    2.13,    1.19,    1.67
135,16:14:31:404,   16.51,    1.52,    2.13,    1.10,    2.03,    1.08,    0.99
136,16:14:31:507,   17.76,    1.78,    2.31,    1.35,    2.16,    1.47,    0.02
137,16:14:31:611,   17.16,    1.72,    2.08,    1.47,    2.10,    1.56,    0.01
138,16:14:31:715,   17.01,    1.79,    2.15,    1.44,    2.04,    1.39,    0.04
139,16:14:31:822,   18.58,    2.54,    2.27,    1.44,    2.21,    1.52,    0.02
140,16:14:31:924,   16.71,    1.77,    2.03,    1.37,    2.04,    1.63,    0.02
141,16:14:32:032,   17.26,    1.74,    2.20,    1.35,    2.09,    1.40,    0.01
142,16:14:32:132,   16.10,    1.61,    1.98,    1.42,    1.81,    1.45,    0.05
143,16:14:32:237,   17.18,    1.84,    2.27,    1.42,    2.13,    1.47,    0.01
144,16:14:32:341,   17.94,    1.98,    2.22,    1.38,    2.33,    1.73,    0.04
145,16:14:32:442,   16.62,    1.68,    2.06,    1.46,    1.96,    1.30,    0.02
146,16:14:32:549,   18.08,    1.98,    2.21,    1.46,    2.15,    1.49,    0.02
147,16:14:32:654,   17.29,    1.69,    2.19,    1.31,    2.17,    1.53,    0.01
148,16:14:32:754,   17.83,    1.88,    2.30,    1.53,    2.09,    1.51,    0.01
149,16:14:32:856,   16.86,    1.67,    1.99,    1.29,    2.11,    1.60,    0.01
150,16:14:32:960,   17.53,    1.71,    2.24,    1.36,    2.09,    1.41,    0.01
151,16:14:33:066,   16.70,    1.63,    2.00,    1.36,    2.06,    1.64,    0.01
152,16:14:33:171,   17.16,    1.70,    2.22,    1.52,    2.08,    1.37,    0.01
153,16:14:33:273,   22.92,    2.74,    2.63,    2.47,    2.61,    2.44,    1.63
154,16:14:33:380,   26.87,    3.43,    3.45,    3.31,    3.45,    3.24,    3.08
155,16:14:33:482,   18.71,    1.91,    2.15,    1.37,    2.15,    2.01,    2.37
156,16:14:33:582,   18.38,    1.77,    2.07,    1.03,    1.99,    1.19,    1.80
157,16:14:33:684,   16.83,    1.77,    2.13,    1.24,    2.01,    1.41,    0.46
158,16:14:33:788,   16.84,    1.67,    2.08,    1.43,    2.12,    1.39,    0.01
159,16:14:33:892,   17.07,    1.71,    2.02,    1.37,    1.93,    1.55,    0.01
160,16:14:33:997,   17.76,    1.81,    2.18,    1.50,    2.08,    1.73,    0.01
161,16:14:34:101,   16.94,    1.80,    2.11,    1.34,    2.10,    1.45,    0.05
162,16:14:34:205,   17.01,    1.72,    2.27,    1.29,    2.04,    1.61,    0.02
163,16:14:34:316,   17.55,    1.81,    2.15,    1.49,    2.19,    1.38,    0.01
164,16:14:34:423,   20.00,    2.11,    2.50,    1.93,    2.50,    1.61,    0.01
165,16:14:34:525,   21.96,    2.11,    2.48,    1.77,    2.45,    2.32,    2.09
166,16:14:34:631,   16.81,    1.67,    2.14,    0.36,    2.08,    1.31,    1.13
167,16:14:34:734,   16.65,    2.02,    2.34,    0.02,    2.18,    1.76,    0.01
168,16:14:34:841,   16.70,    2.11,    2.27,    0.03,    2.24,    1.79,    0.04
169,16:14:34:944,   16.26,    1.93,    2.26,    0.02,    2.03,    1.89,    0.02
170,16:14:35:044,   16.70,    2.05,    2.28,    0.02,    2.11,    1.67,    0.03
171,16:14:35:144,   17.04,    1.79,    2.09,    1.44,    1.98,    1.54,    0.01
172,16:14:35:251,   17.27,    1.90,    2.17,    1.48,    2.13,    1.52,    0.01
173,16:14:35:354,   18.05,    2.26,    2.36,    1.45,    2.31,    1.66,    0.06
174,16:14:35:458,   17.95,    1.96,    2.33,    1.59,    2.17,    1.67,    0.01
175,16:14:35:560,   17.04,    1.76,    2.14,    1.52,    2.14,    1.44,    0.03
176,16:14:35:660,   16.66,    1.67,    2.12,    1.38,    2.04,    1.18,    0.01
177,16:14:35:763,   17.10,    1.81,    2.26,    1.41,    2.16,    1.50,    0.01
178,16:14:35:867,   16.56,    1.79,    2.19,    1.46,    1.88,    1.57,    0.05
179,16:14:35:973,   20.07,    2.01,    2.31,    1.65,    2.17,    1.65,    1.71
180,16:14:36:077,   19.22,    1.75,    2.03,    1.08,    2.04,    1.30,    2.21
181,16:14:36:180,   18.38,    1.71,    1.99,    1.15,    2.03,    1.48,    1.95
182,16:14:36:285,   17.69,    1.88,    2.16,    1.51,    2.17,    1.58,    0.52
183,16:14:36:389,   17.86,    1.86,    2.11,    1.60,    2.19,    1.55,    0.03
184,16:14:36:493,   17.73,    1.76,    2.24,    1.36,    2.13,    1.40,    0.02
185,16:14:36:597,   17.33,    1.73,    2.15,    1.43,    2.07,    1.69,    0.01
186,16:14:36:702,   16.74,    1.65,    2.20,    1.42,    2.13,    1.20,    0.03
187,16:14:36:808,   24.88,    3.27,    3.19,    3.04,    3.27,    2.92,    1.74
188,16:14:36:914,   21.06,    2.43,    2.78,    2.13,    2.48,    2.28,    2.29
189,16:14:37:015,   17.58,    1.67,    2.12,    1.62,    2.05,    1.58,    0.02
190,16:14:37:118,   17.76,    1.89,    2.12,    1.48,    2.12,    1.77,    0.02
191,16:14:37:218,   17.17,    1.76,    2.22,    1.38,    2.16,    1.43,    0.01
192,16:14:37:321,   17.15,    1.82,    2.24,    1.50,    2.14,    1.39,    0.03
193,16:14:37:426,   16.63,    1.59,    2.18,    1.31,    2.09,    1.37,    0.03
194,16:14:37:529,   16.64,    1.76,    2.09,    1.30,    2.09,    1.49,    0.01
195,16:14:37:634,   16.61,    1.61,    2.13,    1.51,    2.02,    1.43,    0.01
196,16:14:37:738,   17.20,    1.75,    2.19,    1.33,    2.12,    1.32,    0.04
197,16:14:37:843,   17.67,    1.85,    2.24,    1.47,    2.07,    1.59,    0.03
198,16:14:37:944,   16.70,    1.70,    2.17,    1.38,    1.99,    1.44,    0.02
199,16:14:38:046,   16.86,    1.59,    2.15,    1.36,    2.10,    1.59,    0.02
200,16:14:38:149,   17.04,    1.78,    2.13,    1.30,    2.06,    1.44,    0.03
201,16:14:38:251,   17.20,    1.74,    2.32,    1.28,    2.17,    1.48,    0.02
202,16:14:38:353,   16.91,    1.67,    2.15,    1.29,    2.09,    1.45,    0.01
203,16:14:38:455,   16.12,    1.50,    2.15,    1.35,    1.95,    1.44,    0.04
204,16:14:38:560,   17.44,    1.74,    2.15,    1.45,    2.18,    1.38,    0.01
205,16:14:38:664,   16.73,    1.68,    2.21,    1.28,    2.05,    1.38,    0.03
206,16:14:38:769,   16.93,    1.49,    2.05,    1.31,    1.84,    1.35,    0.02
207,16:14:38:872,   17.22,    1.78,    2.21,    1.40,    1.98,    1.42,    0.01
208,16:14:38:976,   16.70,    1.59,    1.89,    1.32,    1.82,    1.22,    0.04
209,16:14:39:081,   16.59,    1.68,    2.11,    1.26,    2.06,    1.40,    0.01
210,16:14:39:181,   17.37,    1.75,    2.23,    1.40,    2.11,    1.41,    0.03
211,16:14:39:282,   20.15,    2.33,    2.52,    1.95,    2.34,    1.90,    1.16
212,16:14:39:386,   22.56,    2.59,    2.89,    1.94,    2.90,    2.22,    2.16
213,16:14:39:492,   19.78,    2.01,    2.58,    1.15,    2.44,    1.39,    1.70
214,16:14:39:593,   21.85,    2.35,    2.75,    1.83,    2.83,    1.99,    2.28
215,16:14:39:694,   22.29,    2.57,    2.94,    1.69,    2.88,    2.04,    2.00
216,16:14:39:801,   22.93,    2.63,    2.73,    2.15,    2.88,    2.20,    2.28
217,16:14:39:901,   22.17,    2.43,    2.39,    1.82,    2.61,    2.23,    2.12
218,16:14:40:005,   19.88,    2.09,    2.48,    1.26,    2.44,    1.65,    1.70
219,16:14:40:105,   20.15,    2.08,    2.78,    1.33,    2.47,    1.51,    1.69
220,16:14:40:207,   20.03,    2.15,    2.53,    1.36,    2.67,    1.71,    1.81
221,16:14:40:311,   19.75,    2.07,    2.63,    1.17,    2.55,    1.45,    1.79
222,16:14:40:417,   19.57,    2.14,    2.73,    1.57,    2.58,    1.53,    0.95
223,16:14:40:520,   18.63,    2.14,    2.63,    1.66,    2.49,    1.89,    0.01
224,16:14:40:629,   19.63,    2.35,    2.68,    1.68,    2.50,    2.00,    0.03
225,16:14:40:729,   18.15,    2.16,    2.38,    1.61,    2.15,    1.76,    0.03
226,16:14:40:833,   17.94,    1.84,    2.22,    1.65,    2.02,    1.59,    0.03
227,16:14:40:941,   18.15,    1.64,    1.99,    1.13,    2.01,    1.26,    1.51
228,16:14:41:042,   17.94,    1.56,    1.99,    1.15,    1.93,    1.29,    1.79
229,16:14:41:149,   20.56,    2.02,    2.55,    1.41,    2.26,    1.64,    2.08
230,16:14:41:250,   19.29,    2.03,    2.58,    1.26,    2.25,    1.51,    1.91
231,16:14:41:354,   17.30,    1.46,    2.06,    0.84,    1.95,    1.07,    1.67
232,16:14:41:456,   17.33,    1.51,    2.05,    0.85,    1.96,    1.14,    1.72
