AMDPROFILER POWER PROFILE REPORT

AMDuProfCLI.exe Version 5.2.431.0,

PROFILE DETAILS
CPU Details:,Family(0x19) Model(0x44)
Sampling Interval:,100 milli-seconds
Profile Start Time:,May-18-2026_02-32-07,
Profile Duration:,900 seconds

PROFILED COUNTERS
COUNTER ID,NAME,CATEGORY,UNIT,DESCRIPTION
36.,socket0-package-power,Power,W,Socket0-Average Package Power reported in Watts.
38.,core0-power,Power,W,Core0-Average Power reported in Watts.
40.,core1-power,Power,W,Core1-Average Power reported in Watts.
42.,core2-power,Power,W,Core2-Average Power reported in Watts.
44.,core3-power,Power,W,Core3-Average Power reported in Watts.
46.,core4-power,Power,W,Core4-Average Power reported in Watts.
48.,core5-power,Power,W,Core5-Average Power reported in Watts.

PROFILE RECORDS
RecordId,Timestamp,socket0-package-power,core0-power,core1-power,core2-power,core3-power,core4-power,core5-power
1,2:32:7:584,   22.65,    2.65,    3.05,    2.36,    2.79,    2.38,    2.25
2,2:32:7:693,   17.62,    1.76,    1.71,    1.38,    1.66,    1.47,    0.60
3,2:32:7:797,   18.74,    1.90,    2.09,    1.87,    1.96,    1.74,    0.20
4,2:32:7:904,   21.99,    2.14,    2.20,    1.84,    2.28,    2.18,    2.20
5,2:32:8:012,   18.94,    1.84,    1.76,    1.62,    1.93,    1.64,    1.26
6,2:32:8:120,   16.34,    1.52,    1.57,    1.42,    1.63,    1.52,    0.01
7,2:32:8:227,   16.07,    1.45,    1.43,    1.32,    1.59,    1.45,    0.01
8,2:32:8:336,   15.70,    1.32,    1.55,    1.29,    1.53,    1.32,    0.01
10,2:32:8:542,   17.30,    1.90,    1.73,    1.76,    1.70,    1.59,    0.05
11,2:32:8:652,   14.76,    1.66,    1.83,    0.35,    1.29,    1.25,    0.01
12,2:32:8:759,   15.88,    2.02,    1.78,    0.89,    1.59,    1.42,    0.06
13,2:32:8:868,   19.13,    1.63,    1.55,    1.65,    1.82,    1.39,    1.44
14,2:32:8:974,   18.94,    1.77,    1.86,    1.41,    1.96,    1.57,    1.63
15,2:32:9:079,   18.68,    2.04,    1.62,    1.86,    1.71,    1.96,    1.14
16,2:32:9:186,   17.49,    1.63,    1.78,    1.26,    1.77,    1.39,    1.41
17,2:32:9:294,   18.74,    1.80,    1.53,    1.62,    1.80,    1.62,    1.27
18,2:32:9:402,   18.45,    1.49,    2.01,    1.49,    1.85,    1.43,    1.71
19,2:32:9:509,   14.30,    0.98,    1.65,    0.79,    1.16,    0.89,    1.19
20,2:32:9:616,   14.56,    1.74,    1.19,    0.08,    1.75,    1.29,    0.14
21,2:32:9:716,   14.36,    1.33,    1.60,    0.03,    1.67,    1.21,    0.06
22,2:32:9:824,   15.26,    1.66,    1.50,    0.01,    1.64,    1.49,    0.01
23,2:32:9:933,   16.57,    1.83,    1.63,    1.05,    1.65,    1.56,    0.03
24,2:32:10:040,   16.44,    1.73,    1.88,    1.64,    1.55,    1.55,    0.01
25,2:32:10:148,   13.95,    1.23,    1.83,    1.01,    1.37,    1.03,    0.04
26,2:32:10:257,   13.44,    1.34,    1.25,    0.03,    1.29,    1.21,    0.02
27,2:32:10:363,   13.95,    1.30,    1.41,    0.01,    1.54,    1.36,    0.01
28,2:32:10:470,   14.12,    1.49,    1.44,    0.03,    1.40,    1.10,    0.01
29,2:32:10:578,   14.08,    1.53,    1.45,    0.02,    1.54,    1.52,    0.04
30,2:32:10:685,   15.05,    1.45,    1.54,    0.91,    1.46,    1.20,    0.02
31,2:32:10:793,   14.44,    1.39,    1.36,    0.51,    1.36,    1.15,    0.06
32,2:32:10:899,   15.99,    1.93,    1.49,    0.63,    1.70,    1.58,    0.01
33,2:32:11:006,   18.45,    1.83,    1.90,    1.54,    1.55,    1.64,    1.30
34,2:32:11:106,   15.44,    1.22,    1.96,    0.90,    1.37,    0.96,    0.98
35,2:32:11:215,   13.69,    1.25,    1.31,    1.03,    1.29,    1.05,    0.01
36,2:32:11:314,   13.42,    1.06,    1.30,    0.81,    1.20,    0.86,    0.01
37,2:32:11:423,   13.80,    1.01,    1.10,    0.94,    1.07,    0.86,    0.03
38,2:32:11:532,   14.88,    1.36,    1.21,    0.98,    1.49,    1.16,    0.01
39,2:32:11:641,   13.37,    1.27,    1.45,    0.02,    1.43,    1.14,    0.01
40,2:32:11:750,   14.73,    1.54,    1.45,    0.31,    1.56,    1.48,    0.08
41,2:32:11:857,   16.13,    1.43,    1.62,    1.27,    1.74,    1.43,    0.01
42,2:32:11:966,   17.11,    1.64,    1.53,    1.59,    1.72,    1.55,    0.03
43,2:32:12:074,   17.03,    1.66,    1.80,    1.23,    1.64,    1.45,    0.02
44,2:32:12:183,   15.54,    1.33,    1.92,    1.14,    1.62,    1.14,    0.01
45,2:32:12:291,   16.93,    1.84,    1.60,    1.44,    1.84,    1.67,    0.04
46,2:32:12:398,   17.59,    1.67,    2.11,    1.38,    1.87,    1.61,    1.51
47,2:32:12:506,   13.33,    0.95,    1.72,    0.73,    1.07,    0.84,    0.49
48,2:32:12:615,   14.90,    1.30,    1.01,    0.92,    1.24,    1.06,    0.02
49,2:32:12:724,   14.82,    1.65,    1.27,    0.01,    1.45,    1.40,    0.01
50,2:32:12:832,   15.38,    1.45,    1.61,    1.04,    1.32,    1.28,    0.05
51,2:32:12:931,   17.37,    1.66,    1.56,    1.47,    1.61,    1.52,    0.04
52,2:32:13:041,   17.18,    1.72,    1.52,    1.58,    1.57,    1.58,    0.03
53,2:32:13:148,   15.18,    1.44,    1.94,    1.28,    1.46,    1.19,    0.02
54,2:32:13:250,   14.25,    1.43,    1.42,    1.12,    1.34,    1.17,    0.01
55,2:32:13:358,   16.29,    1.60,    1.22,    1.21,    1.57,    1.57,    0.16
56,2:32:13:467,   15.37,    1.32,    1.55,    0.89,    1.21,    0.86,    1.33
57,2:32:13:575,   16.04,    1.64,    1.29,    0.54,    1.48,    1.44,    0.34
58,2:32:13:684,   16.45,    1.74,    1.31,    1.37,    1.75,    1.70,    0.03
59,2:32:13:791,   16.49,    1.73,    1.49,    1.52,    1.55,    1.55,    0.09
60,2:32:13:900,   17.30,    1.97,    1.74,    0.87,    1.86,    1.75,    0.03
61,2:32:14:009,   18.22,    1.73,    1.98,    1.31,    1.66,    1.48,    1.02
62,2:32:14:117,   16.51,    1.31,    1.87,    1.32,    1.25,    1.19,    0.97
63,2:32:14:221,   13.53,    1.06,    1.56,    0.85,    1.23,    0.92,    0.02
64,2:32:14:328,   14.57,    1.29,    1.11,    0.66,    1.38,    1.29,    0.02
65,2:32:14:437,   15.43,    1.48,    1.13,    0.99,    1.48,    1.32,    0.02
66,2:32:14:541,   13.83,    1.11,    1.54,    0.91,    1.29,    0.90,    0.01
67,2:32:14:647,   15.69,    1.43,    1.18,    1.24,    1.79,    1.25,    0.01
68,2:32:14:747,   14.72,    1.13,    1.37,    1.14,    1.25,    1.12,    0.08
69,2:32:14:856,   14.76,    0.94,    1.26,    0.95,    1.14,    0.99,    1.04
70,2:32:14:964,   18.20,    1.71,    1.24,    1.27,    1.72,    1.53,    1.24
71,2:32:15:069,   16.74,    1.52,    1.56,    1.21,    1.65,    1.19,    1.26
72,2:32:15:169,   14.29,    1.16,    1.43,    1.03,    1.30,    1.13,    0.04
73,2:32:15:277,   13.55,    1.14,    1.05,    0.65,    1.27,    0.94,    0.02
74,2:32:15:386,   14.62,    1.48,    1.30,    0.02,    1.45,    1.35,    0.02
75,2:32:15:487,   13.59,    1.12,    1.59,    0.01,    1.41,    1.19,    0.01
76,2:32:15:597,   14.27,    1.44,    1.21,    0.19,    1.48,    1.36,    0.01
77,2:32:15:707,   14.19,    1.26,    1.43,    1.03,    1.31,    1.03,    0.01
78,2:32:15:806,   13.83,    1.27,    1.37,    0.29,    1.35,    1.07,    0.07
79,2:32:15:914,   16.48,    1.71,    1.14,    1.21,    1.63,    1.40,    0.02
80,2:32:16:014,   17.07,    1.56,    1.88,    1.35,    1.59,    1.49,    0.02
81,2:32:16:121,   14.27,    1.30,    1.75,    0.44,    1.40,    1.23,    0.01
82,2:32:16:230,   14.39,    1.53,    1.29,    0.02,    1.51,    1.34,    0.01
83,2:32:16:337,   14.27,    1.42,    1.43,    0.02,    1.39,    1.27,    0.04
84,2:32:16:439,   14.23,    1.41,    1.50,    0.02,    1.46,    1.34,    0.02
85,2:32:16:546,   16.67,    1.78,    1.31,    1.04,    1.85,    1.49,    0.02
86,2:32:16:653,   14.95,    1.46,    1.72,    0.64,    1.30,    1.38,    0.01
87,2:32:16:758,   20.66,    2.47,    1.33,    2.23,    2.36,    2.21,    1.14
88,2:32:16:866,   21.95,    2.31,    2.30,    2.18,    2.40,    2.35,    1.99
89,2:32:16:974,   24.32,    2.70,    2.14,    2.75,    2.53,    2.48,    2.93
90,2:32:17:081,   22.67,    2.93,    1.94,    2.64,    2.15,    2.63,    2.50
91,2:32:17:190,   17.59,    1.55,    2.17,    1.42,    1.70,    1.39,    1.09
92,2:32:17:299,   18.50,    2.03,    1.73,    1.59,    1.90,    1.64,    0.77
93,2:32:17:398,   22.21,    2.49,    2.31,    2.39,    2.38,    2.48,    1.64
94,2:32:17:505,   24.57,    3.12,    2.15,    2.95,    2.68,    3.25,    2.54
95,2:32:17:611,   26.01,    3.25,    2.71,    3.21,    2.86,    3.35,    2.82
96,2:32:17:720,   25.36,    3.24,    2.75,    3.10,    3.08,    3.24,    2.92
97,2:32:17:825,   22.02,    2.39,    3.35,    2.17,    2.35,    2.35,    2.09
98,2:32:17:932,   21.89,    2.47,    2.36,    2.62,    2.13,    2.55,    1.83
99,2:32:18:040,   23.30,    2.55,    2.08,    2.66,    2.32,    2.67,    2.12
100,2:32:18:148,   22.35,    2.37,    2.25,    2.22,    2.30,    2.32,    1.85
101,2:32:18:255,   21.84,    2.42,    2.35,    1.88,    2.88,    2.00,    1.68
102,2:32:18:357,   20.84,    2.37,    2.80,    2.21,    2.51,    2.03,    1.36
103,2:32:18:466,   20.42,    2.38,    2.33,    2.17,    2.73,    2.06,    0.66
104,2:32:18:574,   20.57,    2.15,    2.43,    1.73,    2.73,    2.02,    1.37
105,2:32:18:674,   20.39,    2.36,    3.03,    1.61,    2.80,    1.69,    1.36
106,2:32:18:781,   20.81,    2.47,    2.39,    2.02,    2.66,    2.07,    1.71
107,2:32:18:886,   20.44,    2.62,    2.52,    2.34,    2.22,    2.19,    1.55
108,2:32:18:990,   20.90,    2.69,    2.82,    2.27,    2.03,    2.25,    1.79
109,2:32:19:095,   19.11,    2.45,    2.36,    2.04,    2.18,    2.09,    0.64
110,2:32:19:200,   18.60,    2.34,    2.17,    1.77,    2.07,    1.81,    0.69
111,2:32:19:305,   18.66,    2.32,    2.19,    1.63,    2.08,    1.70,    1.60
112,2:32:19:411,   19.66,    2.18,    2.10,    1.65,    2.26,    1.80,    1.74
113,2:32:19:518,   20.48,    2.27,    2.40,    1.78,    2.26,    2.07,    1.41
114,2:32:19:623,   19.56,    2.05,    2.58,    1.65,    2.02,    1.63,    1.54
115,2:32:19:728,   19.31,    2.32,    2.39,    1.93,    2.25,    2.00,    0.79
116,2:32:19:833,   19.46,    2.30,    2.27,    1.90,    2.18,    2.02,    0.91
117,2:32:19:939,   20.65,    2.55,    2.26,    2.20,    1.82,    2.16,    1.59
118,2:32:20:044,   20.45,    2.37,    2.41,    2.00,    1.87,    2.18,    1.82
119,2:32:20:150,   19.37,    2.04,    2.17,    1.66,    2.01,    1.77,    1.54
120,2:32:20:255,   20.71,    2.47,    2.16,    2.00,    2.23,    2.24,    1.85
121,2:32:20:359,   19.85,    2.24,    2.27,    2.08,    2.15,    1.90,    1.47
122,2:32:20:464,   20.22,    2.47,    2.37,    2.14,    2.31,    2.15,    1.13
123,2:32:20:572,   19.04,    2.00,    2.29,    1.73,    1.74,    1.76,    1.55
124,2:32:20:676,   18.21,    1.70,    1.93,    1.49,    2.15,    1.41,    1.00
125,2:32:20:782,   18.16,    1.87,    2.09,    1.36,    2.12,    1.69,    0.06
126,2:32:20:889,   17.66,    1.60,    2.01,    1.19,    1.53,    1.33,    1.35
127,2:32:20:996,   19.84,    2.34,    1.62,    1.80,    1.67,    2.09,    1.59
128,2:32:21:104,   19.67,    1.99,    2.16,    1.57,    2.38,    1.53,    1.40
129,2:32:21:212,   15.68,    1.19,    1.98,    1.05,    1.39,    0.99,    1.23
130,2:32:21:319,   15.99,    1.77,    1.23,    0.50,    1.87,    1.52,    0.28
131,2:32:21:429,   15.51,    1.32,    1.70,    1.34,    1.53,    1.28,    0.01
132,2:32:21:534,   17.57,    2.00,    1.63,    1.62,    1.93,    1.62,    0.80
133,2:32:21:641,   16.75,    1.36,    1.82,    1.10,    1.91,    1.23,    1.16
134,2:32:21:747,   18.39,    1.84,    1.48,    1.72,    2.11,    1.87,    0.46
135,2:32:21:854,   17.96,    1.75,    2.03,    1.34,    1.69,    1.41,    1.26
136,2:32:21:960,   20.10,    2.23,    1.65,    1.78,    2.50,    1.95,    1.67
137,2:32:22:065,   19.85,    2.10,    1.80,    1.89,    2.04,    1.81,    1.45
138,2:32:22:174,   16.99,    1.53,    1.80,    1.22,    1.50,    1.39,    1.32
139,2:32:22:282,   16.84,    1.45,    1.74,    1.11,    1.53,    1.26,    1.24
140,2:32:22:387,   21.45,    2.52,    1.74,    2.12,    2.53,    2.29,    1.92
141,2:32:22:488,   24.83,    3.28,    2.66,    3.16,    2.82,    3.18,    2.64
142,2:32:22:597,   23.74,    2.57,    2.67,    2.70,    2.61,    2.84,    1.97
143,2:32:22:703,   24.55,    2.87,    2.31,    2.76,    2.74,    2.79,    2.22
144,2:32:22:809,   22.37,    2.67,    2.58,    2.33,    3.01,    2.38,    1.86
146,2:32:23:020,   23.02,    3.10,    2.53,    2.81,    2.08,    2.71,    2.05
147,2:32:23:124,   23.20,    2.82,    2.55,    2.51,    2.26,    2.55,    2.07
148,2:32:23:230,   22.63,    2.75,    2.29,    2.67,    2.44,    2.62,    1.20
149,2:32:23:335,   22.45,    2.74,    2.74,    2.63,    2.22,    2.47,    1.74
150,2:32:23:442,   20.90,    2.42,    2.39,    2.18,    2.58,    2.09,    1.69
151,2:32:23:546,   24.30,    3.11,    1.88,    3.15,    2.41,    2.98,    2.37
152,2:32:23:646,   19.35,    2.12,    3.03,    1.94,    2.34,    1.97,    0.45
154,2:32:23:859,   21.98,    2.45,    1.98,    1.96,    1.97,    2.33,    1.20
155,2:32:23:966,   22.21,    2.68,    2.12,    2.49,    2.61,    2.18,    1.82
156,2:32:24:071,   22.83,    2.88,    2.31,    2.42,    2.29,    2.67,    2.01
