AMDPROFILER POWER PROFILE REPORT

AMDuProfCLI.exe Version 5.2.431.0,

PROFILE DETAILS
CPU Details:,Family(0x19) Model(0x44)
Sampling Interval:,100 milli-seconds
Profile Start Time:,May-16-2026_22-21-40,
Profile Duration:,180 seconds

PROFILED COUNTERS
COUNTER ID,NAME,CATEGORY,UNIT,DESCRIPTION
36.,socket0-package-power,Power,W,Socket0-Average Package Power reported in Watts.
38.,core0-power,Power,W,Core0-Average Power reported in Watts.
40.,core1-power,Power,W,Core1-Average Power reported in Watts.
42.,core2-power,Power,W,Core2-Average Power reported in Watts.
44.,core3-power,Power,W,Core3-Average Power reported in Watts.
46.,core4-power,Power,W,Core4-Average Power reported in Watts.
48.,core5-power,Power,W,Core5-Average Power reported in Watts.

PROFILE RECORDS
RecordId,Timestamp,socket0-package-power,core0-power,core1-power,core2-power,core3-power,core4-power,core5-power
1,22:21:40:895,   22.07,    2.45,    2.42,    2.10,    2.10,    2.07,    2.40
2,22:21:40:995,   19.04,    1.88,    1.95,    1.31,    1.89,    1.54,    1.65
3,22:21:41:094,   16.27,    1.16,    1.38,    0.85,    1.68,    0.94,    1.37
4,22:21:41:202,   16.74,    1.75,    1.96,    0.26,    1.85,    1.70,    0.60
5,22:21:41:309,   14.48,    1.36,    2.04,    0.01,    1.37,    1.28,    0.07
6,22:21:41:410,   13.58,    1.22,    1.27,    0.01,    1.46,    1.13,    0.01
7,22:21:41:510,   15.52,    1.55,    1.66,    0.01,    1.48,    1.26,    0.01
8,22:21:41:616,   14.82,    1.50,    1.71,    0.01,    1.98,    0.66,    0.01
9,22:21:41:724,   14.79,    1.26,    1.66,    0.05,    1.58,    0.91,    0.04
11,22:21:41:938,   23.88,    2.58,    2.49,    0.84,    2.46,    2.68,    2.09
12,22:21:42:046,   21.12,    2.27,    2.21,    2.31,    1.91,    1.88,    1.64
13,22:21:42:154,   17.55,    1.65,    1.74,    1.88,    1.86,    1.34,    0.01
14,22:21:42:256,   13.03,    1.12,    1.57,    1.58,    1.45,    0.18,    0.08
15,22:21:42:362,   11.46,    0.60,    1.49,    0.06,    1.62,    0.01,    0.01
16,22:21:42:470,   13.85,    1.10,    2.14,    0.01,    1.92,    0.11,    0.02
17,22:21:42:578,   19.75,    2.06,    2.00,    0.02,    2.47,    2.12,    0.01
18,22:21:42:685,   17.08,    1.78,    1.60,    1.12,    2.07,    1.49,    0.03
19,22:21:42:793,   16.41,    1.46,    1.58,    1.20,    1.97,    1.05,    0.01
20,22:21:42:893,   15.89,    1.77,    1.68,    1.80,    1.86,    1.09,    0.03
21,22:21:42:996,   18.57,    2.09,    2.10,    0.50,    1.90,    2.08,    0.01
22,22:21:43:101,   20.90,    2.35,    2.22,    1.63,    2.02,    2.18,    0.67
23,22:21:43:209,   21.54,    1.98,    2.02,    2.27,    1.94,    1.91,    2.03
24,22:21:43:316,   21.02,    1.98,    1.92,    1.76,    2.19,    1.99,    2.28
25,22:21:43:425,   26.42,    3.41,    2.85,    2.27,    3.11,    3.41,    3.32
26,22:21:43:533,   18.78,    1.85,    2.02,    2.82,    1.79,    1.45,    1.46
27,22:21:43:641,   18.86,    1.93,    2.02,    1.41,    1.60,    1.14,    1.50
28,22:21:43:747,   17.22,    1.62,    1.93,    1.03,    1.41,    1.21,    1.49
29,22:21:43:855,   16.58,    2.81,    2.65,    0.72,    2.06,    0.56,    0.10
30,22:21:43:957,   15.19,    1.82,    2.70,    0.02,    1.86,    1.09,    0.01
31,22:21:44:066,   18.71,    2.45,    2.00,    0.02,    2.15,    2.04,    0.03
32,22:21:44:166,   17.72,    1.94,    1.59,    0.29,    2.32,    1.64,    0.01
33,22:21:44:274,   14.06,    1.53,    1.31,    1.01,    1.62,    0.77,    0.08
34,22:21:44:380,   15.03,    1.47,    2.41,    0.44,    1.68,    1.11,    0.02
35,22:21:44:489,   17.28,    1.97,    2.10,    0.01,    2.23,    1.77,    0.01
36,22:21:44:594,   19.47,    2.13,    2.61,    0.01,    1.87,    1.80,    0.01
37,22:21:44:695,   15.41,    1.29,    2.20,    1.64,    1.71,    0.86,    0.03
38,22:21:44:809,   14.12,    0.78,    2.27,    0.53,    1.52,    0.93,    0.01
40,22:21:45:011,   18.62,    2.29,    2.69,    0.29,    1.72,    2.32,    0.02
41,22:21:45:120,   20.30,    2.18,    2.69,    0.59,    1.83,    2.25,    0.01
42,22:21:45:228,   20.18,    2.09,    2.34,    1.60,    1.70,    1.91,    0.55
43,22:21:45:336,   17.85,    1.36,    1.49,    1.61,    2.19,    1.02,    1.58
44,22:21:45:461,   19.28,    1.90,    2.20,    1.06,    2.02,    1.49,    1.13
45,22:21:45:564,   14.46,    1.13,    2.26,    1.47,    2.52,    0.41,    0.43
46,22:21:45:672,   16.31,    1.89,    2.33,    0.36,    1.32,    0.53,    0.03
47,22:21:45:772,   16.90,    1.62,    2.07,    0.03,    2.26,    1.15,    0.01
48,22:21:45:879,   16.77,    1.45,    2.17,    0.01,    2.32,    1.30,    0.01
49,22:21:45:987,   19.07,    1.63,    1.97,    0.45,    2.05,    1.33,    1.13
50,22:21:46:096,   18.14,    1.58,    1.73,    1.65,    2.38,    1.15,    0.71
51,22:21:46:205,   16.54,    1.43,    1.88,    0.79,    2.22,    1.29,    0.02
52,22:21:46:306,   14.73,    1.35,    1.64,    0.02,    2.54,    0.44,    0.06
53,22:21:46:414,   15.38,    1.34,    2.19,    0.01,    2.18,    1.17,    0.03
54,22:21:46:524,   16.57,    1.59,    1.80,    0.03,    1.74,    1.32,    0.01
55,22:21:46:631,   18.30,    1.79,    1.69,    0.02,    2.34,    1.39,    0.03
56,22:21:46:731,   16.78,    1.10,    1.98,    1.01,    2.71,    1.34,    0.02
57,22:21:46:840,   15.24,    0.98,    1.67,    0.91,    1.73,    1.00,    0.02
58,22:21:46:940,   17.23,    1.54,    2.06,    0.80,    2.24,    1.27,    0.01
59,22:21:47:048,   16.22,    1.27,    1.84,    1.12,    1.80,    1.11,    0.01
60,22:21:47:156,   18.44,    1.89,    2.47,    0.47,    2.22,    1.58,    0.01
61,22:21:47:264,   15.45,    1.19,    1.73,    0.01,    2.23,    0.99,    0.10
62,22:21:47:369,   15.28,    1.41,    2.00,    0.03,    2.21,    1.29,    0.03
63,22:21:47:477,   16.46,    1.92,    2.16,    0.01,    1.77,    1.53,    0.01
64,22:21:47:584,   13.24,    1.13,    1.45,    0.04,    2.09,    0.80,    0.01
65,22:21:47:684,   13.46,    1.10,    1.47,    0.02,    1.91,    0.92,    0.04
66,22:21:47:789,   16.24,    1.61,    1.94,    0.03,    2.04,    1.54,    0.01
67,22:21:47:896,   14.40,    1.01,    1.40,    0.52,    1.68,    0.66,    0.01
68,22:21:48:005,   13.47,    2.00,    1.78,    1.66,    1.42,    0.03,    0.03
69,22:21:48:105,   12.93,    1.89,    1.64,    0.03,    2.26,    0.01,    0.01
70,22:21:48:209,   17.88,    2.43,    2.55,    0.02,    1.84,    1.47,    0.03
71,22:21:48:316,   18.14,    2.12,    2.17,    0.02,    1.91,    1.58,    0.10
72,22:21:48:425,   15.52,    1.45,    1.79,    0.68,    1.84,    1.11,    0.02
73,22:21:48:533,   16.27,    2.09,    2.33,    0.91,    1.73,    0.77,    0.02
74,22:21:48:641,   19.56,    2.14,    2.39,    0.02,    1.78,    1.85,    0.01
75,22:21:48:750,   16.87,    1.83,    2.09,    0.93,    1.66,    1.35,    0.03
76,22:21:48:858,   16.58,    1.69,    1.94,    0.91,    1.51,    2.19,    0.02
77,22:21:48:964,   16.89,    1.93,    2.10,    0.02,    1.66,    1.82,    0.01
78,22:21:49:070,   16.82,    1.93,    2.26,    0.02,    1.86,    1.54,    0.01
79,22:21:49:179,   21.88,    2.55,    2.74,    0.01,    1.65,    2.49,    0.04
80,22:21:49:286,   16.18,    1.59,    1.54,    1.95,    2.08,    1.50,    0.09
81,22:21:49:386,   17.05,    1.62,    1.92,    0.84,    1.87,    1.73,    0.02
82,22:21:49:494,   16.61,    1.53,    2.08,    0.48,    1.99,    1.29,    0.02
83,22:21:49:602,   17.43,    2.06,    2.26,    1.04,    1.57,    1.79,    0.01
84,22:21:49:711,   17.47,    1.91,    2.44,    0.21,    1.65,    1.57,    0.03
85,22:21:49:811,   15.84,    1.55,    2.12,    0.02,    2.09,    1.59,    0.02
86,22:21:49:916,   15.89,    2.07,    2.31,    0.01,    1.60,    0.72,    0.02
87,22:21:50:022,   17.87,    1.72,    2.10,    0.01,    1.65,    1.66,    0.01
88,22:21:50:130,   19.14,    2.22,    2.73,    1.80,    1.75,    1.94,    0.01
89,22:21:50:237,   15.43,    1.28,    1.86,    1.65,    1.85,    1.15,    0.01
