AMDPROFILER POWER PROFILE REPORT

AMDuProfCLI.exe Version 5.2.431.0,

PROFILE DETAILS
CPU Details:,Family(0x19) Model(0x44)
Sampling Interval:,100 milli-seconds
Profile Start Time:,May-18-2026_01-49-04,
Profile Duration:,60 seconds

PROFILED COUNTERS
COUNTER ID,NAME,CATEGORY,UNIT,DESCRIPTION
36.,socket0-package-power,Power,W,Socket0-Average Package Power reported in Watts.
38.,core0-power,Power,W,Core0-Average Power reported in Watts.
40.,core1-power,Power,W,Core1-Average Power reported in Watts.
42.,core2-power,Power,W,Core2-Average Power reported in Watts.
44.,core3-power,Power,W,Core3-Average Power reported in Watts.
46.,core4-power,Power,W,Core4-Average Power reported in Watts.
48.,core5-power,Power,W,Core5-Average Power reported in Watts.

PROFILE RECORDS
RecordId,Timestamp,socket0-package-power,core0-power,core1-power,core2-power,core3-power,core4-power,core5-power
1,1:49:4:740,   16.39,    1.71,    1.59,    0.54,    1.85,    1.53,    0.23
2,1:49:4:849,   16.33,    1.42,    1.52,    1.10,    1.49,    1.16,    0.34
3,1:49:4:958,   18.15,    1.67,    1.95,    1.37,    1.61,    1.42,    1.59
4,1:49:5:066,   17.70,    1.40,    1.66,    1.29,    1.63,    1.38,    1.49
5,1:49:5:175,   16.13,    1.35,    1.45,    1.05,    1.50,    1.11,    0.80
7,1:49:5:384,   18.65,    1.84,    2.12,    1.54,    2.28,    1.90,    0.40
8,1:49:5:490,   17.32,    1.69,    1.60,    1.19,    1.81,    1.44,    1.29
9,1:49:5:599,   18.41,    2.19,    1.97,    0.91,    2.08,    1.40,    1.13
10,1:49:5:705,   19.02,    2.56,    2.19,    1.28,    2.06,    1.04,    0.32
11,1:49:5:808,   16.69,    1.58,    1.39,    1.35,    1.82,    2.10,    0.99
12,1:49:5:916,   11.23,    0.81,    1.35,    0.18,    1.14,    1.06,    0.21
13,1:49:6:025,   13.30,    1.29,    1.49,    0.03,    1.27,    0.10,    0.06
14,1:49:6:127,   11.30,    0.79,    1.05,    0.01,    0.91,    1.00,    0.01
15,1:49:6:234,   15.00,    1.50,    1.44,    0.82,    1.33,    0.64,    0.10
16,1:49:6:343,   15.38,    1.17,    1.77,    0.80,    1.59,    1.57,    0.64
17,1:49:6:451,   20.27,    1.99,    1.88,    1.67,    1.37,    0.81,    1.68
18,1:49:6:560,   21.40,    2.30,    2.03,    2.00,    2.21,    1.95,    1.80
19,1:49:6:665,   23.04,    2.77,    2.44,    2.72,    2.04,    2.39,    2.33
20,1:49:6:772,   22.39,    2.67,    2.28,    2.52,    2.38,    2.92,    2.23
21,1:49:6:878,   23.26,    2.91,    2.74,    2.68,    2.11,    2.54,    2.43
22,1:49:6:986,   18.31,    1.77,    1.49,    1.57,    1.64,    2.33,    1.03
23,1:49:7:093,   12.34,    1.03,    0.94,    0.61,    1.83,    1.55,    0.01
24,1:49:7:193,   14.26,    1.17,    1.90,    0.57,    1.46,    0.90,    0.04
25,1:49:7:298,   12.41,    0.97,    1.35,    0.02,    1.56,    0.29,    0.01
26,1:49:7:401,   13.65,    1.24,    1.71,    0.48,    1.45,    0.84,    0.03
27,1:49:7:500,   12.62,    0.97,    1.33,    0.60,    1.10,    1.00,    0.05
28,1:49:7:600,   17.50,    2.68,    2.19,    0.11,    1.63,    0.33,    0.03
29,1:49:7:709,   19.94,    2.02,    1.97,    1.98,    2.86,    1.96,    0.01
30,1:49:7:816,   18.91,    1.80,    1.54,    1.43,    2.38,    2.06,    1.31
31,1:49:7:917,   15.15,    1.31,    1.32,    0.85,    1.68,    1.28,    0.58
32,1:49:8:024,   17.43,    1.58,    1.73,    1.37,    1.34,    1.07,    0.02
33,1:49:8:134,   14.20,    1.39,    1.51,    0.12,    1.66,    1.51,    0.01
34,1:49:8:242,   16.38,    1.76,    1.93,    0.01,    1.51,    1.18,    0.02
35,1:49:8:351,   16.18,    1.64,    1.90,    0.78,    1.64,    1.72,    0.02
36,1:49:8:456,   16.44,    1.50,    1.66,    1.17,    1.58,    1.19,    0.01
37,1:49:8:555,   14.83,    1.13,    1.49,    1.01,    1.78,    1.39,    0.06
38,1:49:8:655,   15.92,    1.41,    1.63,    1.18,    1.53,    1.19,    0.02
39,1:49:8:765,   16.05,    1.51,    1.71,    1.09,    1.41,    1.26,    0.09
40,1:49:8:873,   15.52,    1.45,    1.46,    1.07,    1.61,    1.26,    0.01
41,1:49:8:983,   15.66,    1.41,    1.66,    0.94,    1.37,    1.07,    0.03
42,1:49:9:092,   14.99,    1.62,    1.60,    0.02,    1.56,    0.80,    0.01
43,1:49:9:201,   14.09,    1.34,    1.53,    0.01,    1.55,    1.41,    0.01
44,1:49:9:310,   17.91,    1.97,    2.01,    1.25,    1.45,    1.10,    0.01
45,1:49:9:418,   17.31,    1.76,    1.92,    1.49,    1.81,    1.99,    0.04
46,1:49:9:526,   16.08,    1.71,    1.57,    0.36,    1.52,    1.93,    0.05
47,1:49:9:634,   15.71,    1.47,    1.59,    1.15,    1.60,    1.78,    0.01
48,1:49:9:740,   14.39,    1.28,    1.33,    0.92,    1.47,    1.02,    0.09
49,1:49:9:849,   15.21,    1.35,    1.51,    0.94,    1.30,    1.05,    0.03
50,1:49:9:957,   14.66,    1.39,    1.58,    0.02,    1.53,    1.24,    0.02
51,1:49:10:064,   15.04,    1.61,    1.67,    0.02,    1.49,    1.29,    0.02
52,1:49:10:172,   15.08,    1.58,    1.69,    0.02,    1.52,    1.28,    0.02
